Feature ID	Taxon	Confidence
8e26c464be5f4a95cd92a92cd6e3da23	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella; s__Holdemanella biformis	0.9998644647470549
65641452be75528754b5ae258ba661c1	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus	0.9999999994954059
2ef1e51ab1cf99a3c6417b05a060830e	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus	0.9999983427148272
f387fa5da538d7bc9073eda57051d7fc	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Streptococcaceae; g__Floricoccus; s__Floricoccus tropicus	0.9433934578074838
ff9d93d7b7e46787568f2d241caeaf3b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650611; f__Pseudomonadaceae; g__Pseudomonas_B_650326	0.7103126135711275
b03b93c61ab4826f1bb2fc79847d4420	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Weissella; s__Weissella thailandensis	0.9997269672096329
df4c03a471633d76e7e2f5beb8a78af7	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_A; f__Planococcaceae; g__Sporosarcina	0.9519796456347088
5f441bff13627cc0b67207ddd3d9d982	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Loigolactobacillus; s__Loigolactobacillus coryniformis	0.9921295386886131
1ceb2379fdc16d3bf512df6760eeef7a	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Peptostreptococcus; s__Peptostreptococcus russellii_A	0.9999995675342117
60b28cebb146d4a3166c1a9ba0dc2fc6	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus_B_226807; s__Peptoniphilus_B_226807 stercorisuis	0.9997884636451362
d353d8f820161b7962514034d5d61ec6	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Miniphocaeibacter	0.848647317987814
765fc6d58cc8c8dc562e579c43481745	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__	0.9485919598442762
69ec3e28b929c43933d0295750bb53aa	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Glutamicibacter	0.9478196687489221
af447f79eafcbd7e31e18eaf72dc845d	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Companilactobacillus	0.9999999999980472
b060079a052d8ef0971aa8faf2adb85c	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.999983864657588
a2fbfd29847d2d75286aa40ef453dbfd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_B_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium odoratimimum	0.985532508589953
2bd9309f2f97cae51d18d06ea1ca519a	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Aerococcaceae; g__Granulicatella	0.9964441745354756
6fd430b55ccfa3d06028840419621cab	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999582972553
85c44c83eddc5d3028261a1000b7d0e1	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Gemellaceae; g__Gemella	0.9999999386735481
f17aa6c7d60aa9f234c8ad6f97c17d47	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus_B	0.7284837681470087
f2dc706b397f4878d063404ba8e28293	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_B_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium odoratimimum	0.9600851321498362
9e2e4c867168b068d94eb110dce64676	d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Mitsuokella; s__Mitsuokella jalaludinii	0.9913974905204912
f330e765325ac47997066c79007f76b7	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium	0.9999994256354887
12b5c766540f68c8245bc01a1de4d781	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650611; f__Pseudomonadaceae; g__Thiopseudomonas; s__Thiopseudomonas alkaliphila	0.9999977637522044
5f858d28e5aa8f082a62e851316363b7	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium urealyticum	0.9994060233615204
6ea03666b2fa8f4e14a35dabfea10c75	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_732334; g__Providencia_C; s__Providencia_C stuartii	0.8879591730851087
0a68ec564e278b0246c920ad7de41880	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 fusiformis	0.9996526947626236
59777186ad2e0947e97615b5d6225136	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii	0.8081683883299107
8df399e29acb5a583f449a82db4e17c9	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Lactiplantibacillus	0.9740936548710587
f4cc6e4932f507b33d1335d801f54563	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Dorea_A; s__Dorea_A formicigenerans	0.9769716748312779
a0b84d1e743c5c63fa472ebb0e5f920e	d__Bacteria; p__Myxococcota_A_473307; c__Myxococcia; o__Myxococcales; f__Myxococcaceae	0.9999999931695915
d46e2205f0c6ecf67b51f83d111c509c	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_725029; g__Escherichia	0.9946559693979032
12cce8ca5e275a68b2b5e8c48510e075	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_660879; f__Moraxellaceae; g__Moraxella_C_651924	0.9999999739751195
7911816f5e81f650f769aba0d5c708cb	d__Bacteria; p__Cyanobacteriota; c__Chloroplast; o__; f__; g__; s__	0.769512615607841
1d2d701fc72356e8a9e98fb7d973e760	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Enteractinococcus	0.9226957402165394
f387378a897340891d277b837ec4fa83	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella hominis	0.9999794331913985
cbc7e1ded30d9a5a5921eb022daf9060	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Erysipelotrichales; f__Coprobacillaceae; g__Catenibacterium; s__Catenibacterium mitsuokai	0.8983741262349628
